wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
22,7,0,8,85,187,4,7,3,0.76190476200000001,695,1.0,1,0.97473997000000001,0.174603175,3,5,30.045454549999999,5,1.0,0
7,1,0,1,19,1,1,0,6,0.75,437,0.5,0,0.0,0.5,0,0,60.0,6,3.0,0
3,6,0,3,23,1,0,3,1,0.5,229,1.0,1,0.99701937400000007,1.0,1,3,72.333333330000002,1,0.66669999999999996,0
14,2,0,10,33,29,6,5,12,0.72115384599999999,400,1.0,1,0.82432432400000011,0.22448979600000002,0,0,27.0,3,1.2142999999999999,0
17,1,0,4,31,0,2,2,0,0.25,970,1.0,0,0.0,0.44117647100000001,0,0,55.882352939999997,13,4.3529,0
2,3,0,12,21,1,2,12,2,2.0,336,0.0,0,0.93333333299999999,0.58333333300000001,1,1,167.0,3,1.5,0
4,2,0,8,12,6,1,7,2,1.0,80,1.0,0,0.571428571,0.5,0,0,18.75,4,2.5,0
10,6,0,12,57,15,2,11,1,0.82905982900000008,687,1.0,2,0.98672566400000006,0.5,3,5,66.400000000000006,9,2.3999999999999999,0
27,1,0,19,96,295,6,16,23,0.88461538500000003,745,1.0,2,0.0,0.12937062900000001,0,0,26.333333329999999,10,2.2222,0
14,1,0,17,72,21,9,8,6,0.75641025599999989,1597,1.0,4,0.0,0.18452381000000001,0,0,112.2142857,43,8.2857000000000003,0
5,1,8,13,6,10,13,0,5,2.0,54,0.0,0,0.0,0.65000000000000002,0,0,9.8000000000000007,3,1.2,0
22,6,0,23,115,167,10,22,11,0.81385281400000009,561,1.0,4,0.97138554200000005,0.188311688,1,1,24.0,8,1.3635999999999999,1
2,2,0,7,6,1,1,6,1,2.0,28,0.0,0,0.94444444400000005,0.625,1,1,13.0,1,0.5,0
9,6,0,7,40,0,4,3,7,0.0,162,1.0,1,0.9899497490000001,0.33333333300000001,3,4,16.88888889,15,2.8889,0
3,1,0,9,6,3,7,2,3,2.0,44,0.0,0,0.0,0.55555555600000006,0,0,13.66666667,5,2.0,0
51,1,0,5,67,51,1,4,7,0.76480000000000004,7188,0.16,1,0.0,0.40000000000000002,0,0,139.45098039999999,167,8.902000000000001,0
5,1,2,7,20,4,3,5,5,0.5,126,1.0,0,0.0,0.44,0,0,23.800000000000001,7,2.0,0
8,8,0,12,20,28,3,9,5,2.0,146,0.0,0,0.99407407400000003,0.46875,1,3,17.25,1,0.5,0
2,1,2,8,4,1,7,1,2,1.0,11,1.0,1,0.0,0.66666666699999999,0,0,4.0,1,0.5,0
5,2,0,10,13,4,8,3,4,0.90000000000000002,55,0.20000000000000001,0,0.5,0.5,1,1,9.0,1,0.59999999999999998,0
11,2,0,22,57,53,1,21,1,0.80000000000000004,455,1.0,0,0.65384615400000001,0.409090909,1,1,40.272727269999997,1,0.81820000000000004,0
8,7,0,6,60,20,2,6,3,0.80000000000000004,295,1.0,0,0.98944193099999989,0.375,2,5,35.25,5,1.375,0
19,1,0,31,50,91,30,1,18,0.9490740740000001,458,1.0,0,0.0,0.055555555999999999,0,0,22.473684209999998,7,2.4211,0
4,2,0,4,6,4,1,3,4,0.66666666699999999,20,1.0,0,0.5,0.625,0,0,3.75,1,0.75,0
7,2,0,10,29,0,2,9,2,0.62121212100000001,615,0.63636363600000001,2,0.5,0.26530612199999998,0,0,85.285714290000001,8,3.5714000000000001,0
3,6,0,8,14,3,6,3,3,2.0,46,0.0,0,0.99738219900000002,0.83333333300000001,0,0,14.33333333,1,0.66669999999999996,0
2,1,0,3,2,1,3,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,3,1,16,87,0,5,12,7,0.66428571400000003,1296,1.0,1,0.36363636399999999,0.40000000000000002,0,0,84.733333329999994,25,8.4000000000000004,0
2,2,0,7,6,1,1,6,1,2.0,36,0.0,0,0.94444444400000005,0.625,1,1,17.0,1,0.5,0
4,2,0,11,20,6,1,10,1,1.0,290,0.0,0,0.84999999999999998,0.45000000000000001,1,1,71.25,4,2.25,0
10,2,0,4,29,17,1,4,6,0.72839506200000004,278,1.0,1,0.65384615400000001,0.29999999999999999,1,3,25.899999999999999,10,2.5,0
2,2,0,16,25,1,1,15,1,1.0,179,0.0,0,0.94444444400000005,0.625,1,1,88.0,4,2.0,0
14,1,1,32,47,55,16,19,9,0.63846153799999994,535,0.69999999999999996,3,0.0,0.19196428600000001,0,0,36.5,3,0.92859999999999998,0
8,1,0,2,11,0,2,0,0,0.68831168799999998,256,0.0,1,0.0,0.265625,0,0,29.625,12,2.75,0
3,2,0,11,17,3,1,10,2,2.0,149,0.0,0,0.89473684200000003,0.5,1,1,48.666666669999998,1,0.66669999999999996,0
2,2,0,17,28,1,1,16,1,2.0,235,0.0,0,0.94444444400000005,0.625,1,1,116.5,1,0.5,0
9,1,0,7,15,36,0,7,9,2.0,84,0.0,0,0.0,0.33333333300000001,0,0,8.3333333329999988,1,0.88890000000000002,0
7,1,0,8,18,13,7,1,6,0.5,87,1.0,0,0.0,0.16666666699999999,0,0,11.14285714,4,1.1429,0
5,7,0,8,52,2,0,8,4,0.5,372,1.0,1,0.99393939400000009,0.46666666700000003,0,0,72.400000000000006,5,2.0,0
4,2,1,6,21,4,1,5,2,0.66666666699999999,129,1.0,0,0.84999999999999998,0.625,1,1,30.75,7,2.25,0
2,1,0,3,2,1,3,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
45,1,0,44,85,820,39,7,29,0.63636363600000001,1940,0.25,2,0.0,0.089712919000000002,1,1,42.022222220000003,14,2.7999999999999998,0
8,1,0,1,47,10,0,1,3,0.35714285700000004,473,1.0,0,0.0,0.35416666700000005,0,0,57.875,20,6.125,0
10,4,0,16,25,23,11,6,10,0.5,135,0.0,0,0.77777777799999992,0.32857142899999997,1,2,12.300000000000001,2,1.1000000000000001,0
2,5,1,11,5,1,11,0,2,2.0,12,0.0,0,0.99852941200000001,0.75,0,0,5.0,1,0.5,0
2,2,0,10,10,1,1,9,2,2.0,41,0.0,0,0.94444444400000005,0.625,1,1,19.5,1,0.5,0
8,6,0,9,68,8,3,8,1,0.81428571400000005,457,1.0,1,0.98964496999999996,0.5,5,6,54.875,7,2.375,0
5,7,0,9,30,4,4,6,3,0.84999999999999998,156,1.0,3,0.99393939400000009,0.34999999999999998,0,0,29.199999999999999,1,0.80000000000000004,0
2,2,0,1,5,1,0,1,2,2.0,14,0.0,0,0.92307692299999999,0.75,0,0,6.0,1,0.5,0
5,1,2,5,11,10,2,3,4,2.0,175,0.0,0,0.0,0.66666666699999999,0,0,34.0,5,2.2000000000000002,0
4,2,0,21,12,0,11,11,2,0.0,170,0.0,0,0.84999999999999998,0.58333333300000001,1,1,41.25,1,0.75,0
7,7,0,7,48,13,3,4,6,0.44444444399999999,401,1.0,2,0.99243570299999995,0.346938776,0,0,55.0,6,2.5714000000000001,0
19,5,0,39,108,111,26,19,12,0.85978836000000003,790,0.90476190499999998,10,0.97317436700000004,0.19736842100000002,1,7,39.473684210000002,15,2.6842000000000001,0
20,5,1,14,75,104,7,13,8,0.589473684,391,0.80000000000000004,3,0.97271268099999997,0.204678363,3,4,18.300000000000001,5,1.8999999999999999,0
21,1,1,29,50,156,22,8,18,0.84999999999999998,601,1.0,1,0.0,0.244897959,0,0,27.23809524,11,2.4285999999999999,0
3,2,0,9,28,0,1,9,2,0.571428571,177,0.85714285700000004,3,0.75,0.428571429,0,0,55.666666669999998,2,1.0,0
19,1,2,16,55,0,10,8,14,0.72222222200000008,398,0.80000000000000004,1,0.0,0.20138888899999999,0,0,19.684210530000001,3,1.6315999999999999,0
11,1,0,11,57,23,3,8,7,0.53333333299999997,515,1.0,0,0.0,0.34999999999999998,0,0,45.545454550000002,3,1.1818,0
119,1,1,90,279,5913,72,28,97,0.88610169500000002,4045,0.83999999999999997,8,0.0,0.10364145699999999,0,0,32.78151261,17,2.9076,1
12,6,0,3,31,28,1,3,3,0.81818181800000001,269,1.0,0,0.98382352900000003,0.5,2,4,20.666666670000001,1,0.91669999999999996,0
1,1,0,2,2,0,2,1,0,2.0,8,0.0,3,0.0,1.0,0,0,3.0,0,0.0,0
90,6,0,234,339,3509,207,55,65,0.96973171299999994,3081,0.55102040799999996,12,0.8787465940000001,0.069082125999999994,3,13,32.688888890000001,10,2.7667000000000002,1
6,1,0,3,24,0,1,2,4,0.71999999999999997,218,1.0,1,0.0,0.40000000000000002,0,0,34.5,1,0.66669999999999996,0
11,7,0,9,71,29,2,8,4,0.81428571400000005,408,1.0,0,0.98498498499999998,0.36363636399999999,0,0,35.454545449999998,4,1.3635999999999999,0
3,1,0,2,18,3,0,2,2,2.0,117,0.0,0,0.0,0.44444444399999999,0,0,38.0,6,2.3332999999999999,0
3,4,0,10,9,1,5,5,3,0.0,44,0.0,0,0.94999999999999996,0.59999999999999998,1,1,13.33333333,2,0.66669999999999996,0
2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,0
19,1,0,1,32,35,1,0,11,0.58333333300000001,443,0.90000000000000002,1,0.0,0.28070175399999997,1,1,21.78947368,6,1.7895000000000001,0
2,2,0,10,12,1,1,9,1,1.0,67,0.0,0,0.94444444400000005,0.625,1,1,31.0,1,0.5,0
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,2,0,17,25,4,4,14,2,0.48214285700000004,252,0.0,4,0.70833333300000001,0.45000000000000001,1,1,29.5,4,1.375,0
1,1,0,2,1,0,2,0,0,2.0,196,0.0,0,0.0,0.0,0,0,156.0,0,0.0,0
1,1,0,4,1,0,4,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,5,4,6,5,0,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,8,11,13,19,9,2,7,0.83333333300000001,102,1.0,0,0.0,0.37142857100000004,0,0,13.42857143,3,2.0,0
4,1,0,6,37,6,0,6,3,2.0,325,0.0,0,0.0,0.4375,0,0,80.25,19,5.75,0
17,1,0,5,46,130,4,2,15,0.69959677400000009,819,0.0,3,0.0,0.52287581700000008,0,0,45.352941180000002,21,2.1764999999999999,0
2,1,0,4,2,1,3,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,3,2,1,3,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
14,6,0,18,90,59,7,18,1,0.80769230800000003,470,1.0,1,0.98093841599999998,0.27142857100000001,4,12,32.142857139999997,5,1.6429,0
13,1,0,2,23,0,1,1,10,0.22916666699999999,498,1.0,0,0.0,0.37179487200000005,0,0,37.0,4,2.0,0
27,1,0,21,69,351,17,5,25,1.038461538,1201,0.375,0,0.0,0.20061728399999998,0,0,43.185185189999999,25,5.7778,0
3,1,0,8,6,3,0,8,3,2.0,17,0.0,0,0.0,0.5,0,0,4.6666666670000003,1,0.66669999999999996,0
17,5,0,23,77,76,11,18,3,0.78571428599999993,498,1.0,5,0.97822931800000001,0.19642857100000002,2,5,27.882352940000001,11,2.0,0
68,5,0,75,291,1812,39,59,42,0.93761959400000006,2351,0.66666666699999999,7,0.90947075200000005,0.11366245699999999,4,15,33.0,21,2.5440999999999998,0
10,6,0,6,58,17,2,6,3,0.92222222200000004,269,0.80000000000000004,1,0.98672566400000006,0.45000000000000001,4,12,24.899999999999999,1,0.90000000000000002,0
5,1,0,7,20,0,1,6,4,0.59999999999999998,132,1.0,3,0.0,0.40000000000000002,0,0,24.399999999999999,11,2.7999999999999998,0
11,2,0,6,39,21,2,4,10,0.92000000000000004,256,1.0,0,0.61538461499999997,0.409090909,1,2,21.81818182,4,2.2726999999999999,0
20,2,0,12,84,46,9,6,10,0.75657894700000006,798,1.0,1,0.80000000000000004,0.24812030100000002,1,8,38.5,8,2.2000000000000002,0
12,6,0,9,58,26,1,9,1,0.48051948100000003,748,1.0,3,0.98382352900000003,0.5,2,4,59.583333330000002,3,1.4167000000000001,0
22,6,0,10,75,195,4,9,8,0.82380952400000007,532,1.0,3,0.97019374099999989,0.16115702500000001,3,8,22.727272729999999,7,1.9091,0
74,1,0,154,228,2673,138,26,66,0.95890410999999998,2274,0.5,1,0.0,0.079337899999999989,0,0,29.59459459,11,2.2162000000000002,0
3,5,0,5,13,0,1,4,3,0.0,47,0.0,1,0.97727272700000001,0.5,2,4,14.33333333,1,0.66669999999999996,0
7,1,0,10,23,19,6,4,7,1.0833333329999999,216,1.0,0,0.0,0.28571428600000004,0,0,29.285714290000001,85,25.142900000000001,0
39,5,0,79,244,231,46,48,30,0.70263157900000006,1783,1.0,8,0.94500723599999992,0.118343195,1,2,44.46153846,27,4.0513000000000003,1
16,7,0,8,91,82,3,8,3,0.77777777799999992,780,1.0,1,0.97764530599999999,0.21875,2,2,47.1875,13,2.125,0
6,1,0,6,9,15,4,3,6,2.0,34,0.0,0,0.0,0.61111111100000004,0,0,4.6666666670000003,2,1.0,0
5,2,0,10,21,4,2,8,4,0.625,187,0.0,0,0.80952380999999995,0.44,1,1,35.600000000000001,1,0.80000000000000004,0
31,6,0,35,121,283,16,29,25,0.82424242400000003,1546,0.72727272700000001,5,0.95867768599999992,0.10887096800000001,5,19,48.516129030000002,13,3.3548,0
4,6,0,5,34,6,2,5,2,2.0,150,0.0,0,0.99541284400000007,0.375,0,0,36.5,1,0.75,0
5,2,0,4,11,10,0,4,5,2.0,44,0.0,0,0.59999999999999998,0.90000000000000002,1,1,7.7999999999999998,2,1.0,0
11,1,2,20,37,29,12,13,8,0.45000000000000001,353,0.0,2,0.0,0.21487603299999999,0,0,30.90909091,7,1.6364000000000001,0
18,1,1,6,32,75,4,2,12,0.57352941200000007,453,1.0,2,0.0,0.235294118,0,0,23.944444440000002,10,2.5,0
3,1,0,10,20,3,2,10,3,2.0,89,0.0,0,0.0,0.66666666699999999,0,0,28.666666670000001,4,1.6667000000000001,0
4,3,3,51,12,6,48,4,3,2.0,50,0.0,0,0.89473684200000003,0.625,0,0,11.5,3,1.0,0
2,1,0,4,2,1,4,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
13,2,6,31,22,66,29,4,13,2.0,99,0.0,0,0.3125,0.243589744,1,1,6.615384615,2,0.92310000000000003,0
3,1,0,11,35,1,2,11,3,0.5,228,1.0,0,0.0,0.55555555600000006,0,0,74.666666669999998,18,6.3333000000000004,0
3,2,0,1,12,3,1,0,3,2.0,88,0.0,0,0.81818181800000001,0.58333333300000001,0,0,28.333333329999999,1,0.66669999999999996,0
7,2,0,4,21,15,1,4,4,0.83333333300000001,141,0.5,0,0.8863636359999999,0.45833333299999995,1,2,18.85714286,5,1.5713999999999999,0
32,1,0,13,65,408,12,2,31,0.92409867200000007,559,1.0,3,0.0,0.12096774199999999,0,0,15.9375,11,1.7188000000000001,0
10,5,0,8,30,31,4,5,4,0.93055555599999995,158,0.75,3,0.98640483400000001,0.20000000000000001,1,1,14.0,1,0.90000000000000002,0
6,3,0,2,19,15,2,0,4,1.1200000000000001,184,0.0,0,0.84999999999999998,0.5,1,1,28.833333329999999,14,2.8332999999999999,0
9,2,0,23,69,12,4,23,1,0.75,519,1.0,4,0.428571429,0.23456790100000002,0,0,55.888888889999997,16,3.6667000000000001,0
6,2,0,11,14,5,10,3,5,0.93333333299999999,86,0.16666666699999999,1,0.428571429,0.40000000000000002,1,1,11.33333333,1,0.66669999999999996,0
5,1,0,2,5,10,1,1,5,2.0,5,0.0,0,0.0,0.64000000000000001,0,0,0.0,1,1.0,0
17,1,0,5,17,136,4,1,17,2.0,17,0.0,0,0.0,0.39495798299999996,0,0,0.0,1,1.0,0
9,2,0,17,71,24,1,17,4,0.69999999999999996,667,1.0,1,0.68000000000000005,0.46296296299999995,2,8,72.555555560000002,11,3.5556000000000001,0
11,2,0,11,40,0,7,4,10,0.72999999999999998,584,0.20000000000000001,1,0.27272727299999999,0.26666666699999997,0,0,51.18181818,10,4.0909000000000004,0
15,1,0,19,74,47,5,16,7,0.59523809500000002,561,1.0,1,0.0,0.13095238100000001,0,0,36.200000000000003,8,2.2000000000000002,0
49,1,0,13,128,1014,3,11,29,0.85119047599999997,1254,0.5,4,0.0,0.10058309,0,0,24.30612245,8,2.0204,0
2,1,0,4,9,0,1,3,1,0.0,59,1.0,1,0.0,0.75,0,0,27.5,2,1.0,0
10,1,1,13,44,25,10,6,8,0.66666666699999999,230,0.5,1,0.0,0.37777777799999995,0,0,21.800000000000001,5,1.7,0
7,1,0,1,10,0,1,0,7,0.33333333300000001,100,1.0,0,0.0,0.5,0,0,12.71428571,2,0.85709999999999997,0
44,5,1,35,88,884,20,18,34,0.97127222999999996,658,0.70588235300000002,2,0.93821839099999993,0.17499999999999999,0,0,13.56818182,12,1.8182,0
8,2,0,29,64,28,0,29,6,2.0,441,0.0,0,0.36363636399999999,0.375,0,0,54.125,4,1.25,0
3,1,0,11,27,0,1,11,2,0.0,204,1.0,1,0.0,1.0,0,0,66.666666669999998,9,4.0,0
3,7,0,5,14,1,2,4,2,0.5,64,1.0,0,0.99739922000000003,0.40000000000000002,1,1,20.0,1,0.66669999999999996,0
5,1,0,4,33,0,0,4,4,0.375,161,1.0,0,0.0,0.25,0,0,30.800000000000001,3,1.6000000000000001,0
4,1,0,7,39,4,0,7,4,0.66666666699999999,235,1.0,1,0.0,0.5,0,0,57.5,6,3.0,0
20,1,0,15,45,62,14,5,9,0.84586466199999999,603,0.78571428599999993,5,0.0,0.17222222199999998,0,0,28.449999999999999,14,3.0,0
3,2,0,12,16,1,3,10,2,1.0,123,0.0,1,0.89473684200000003,0.5,1,2,38.0,1,0.66669999999999996,0
13,6,0,16,86,50,1,16,2,0.71666666700000003,638,1.0,3,0.98110236200000001,0.192307692,3,5,47.69230769,15,4.2308000000000003,0
7,6,19,22,18,15,22,3,6,0.5,69,1.0,1,0.99237804900000004,0.40000000000000002,0,0,8.5714285710000002,1,0.71430000000000005,0
2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.94444444400000005,0.75,0,0,3.5,1,0.5,0
11,1,0,3,17,0,3,0,10,0.10000000000000001,514,0.0,0,0.0,0.40000000000000002,0,0,45.545454550000002,11,2.4544999999999999,0
2,1,0,6,5,1,1,5,1,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
18,5,0,19,78,119,5,18,6,0.85714285700000004,424,1.0,2,0.97462686599999993,0.17361111100000001,2,8,22.166666670000001,9,2.0,0
2,3,0,9,4,1,9,0,2,2.0,9,0.0,0,1.0,0.75,0,0,3.5,0,0.0,0
14,6,0,11,57,57,5,10,10,0.80000000000000004,260,0.80000000000000004,2,0.98024316099999997,0.26190476200000001,4,4,17.214285709999999,4,1.2857000000000001,0
8,1,2,8,14,8,2,6,7,0.428571429,175,1.0,0,0.0,0.4375,0,0,20.75,11,3.125,0
9,1,2,10,12,28,6,4,6,0.75,91,1.0,3,0.0,0.37037037,0,0,8.777777777999999,3,1.3332999999999999,0
15,1,0,20,63,105,10,18,12,2.0,397,0.0,0,0.0,0.25925925899999996,0,0,25.466666669999999,6,2.2000000000000002,0
2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,1
5,1,1,14,12,6,13,1,4,1.1666666670000001,169,0.0,2,0.0,0.34999999999999998,0,0,27.399999999999999,2,0.80000000000000004,0
55,4,0,31,132,1121,23,15,52,0.969907407,956,0.14999999999999999,6,0.92417739599999993,0.121082621,3,20,15.654545450000001,9,1.5091000000000001,1
20,1,0,47,45,190,47,0,19,2.0,841,0.0,0,0.0,0.1875,0,0,41.049999999999997,23,5.75,0
13,6,0,9,56,44,3,9,1,0.76388888900000007,316,1.0,1,0.982378855,0.38461538499999998,4,12,22.84615385,5,1.2307999999999999,0
11,1,0,48,37,23,41,8,6,0.55000000000000004,187,0.5,1,0.0,0.17999999999999999,0,0,15.81818182,7,1.3635999999999999,0
1,2,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
7,1,0,11,31,21,7,4,6,0.83333333300000001,300,0.0,1,0.0,0.45714285700000001,0,0,41.714285709999999,17,3.2856999999999998,0
8,6,8,26,25,24,26,1,7,0.71428571400000007,100,1.0,0,0.99348109500000004,0.39285714299999996,2,10,11.25,2,0.875,0
7,3,0,4,19,5,3,1,6,0.61111111100000004,100,1.0,0,0.28571428600000004,0.375,0,0,12.85714286,2,0.85709999999999997,0
8,3,0,12,26,14,1,11,8,0.80000000000000004,195,1.0,2,0.69565217400000001,0.27083333300000001,3,4,22.75,2,1.0,0
10,2,0,5,32,21,1,5,6,0.77777777799999992,164,1.0,1,0.65384615400000001,0.27142857100000001,1,1,14.699999999999999,3,1.3,0
9,1,1,3,10,36,1,2,9,2.0,20,0.0,0,0.0,0.81481481499999997,0,0,1.2222222220000001,1,0.88890000000000002,0
148,1,0,346,510,10050,291,101,109,0.93899495300000002,5420,1.0,13,0.0,0.045548654000000001,0,0,35.412162160000001,61,3.2905000000000002,0
2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,1
13,1,0,17,38,72,13,7,2,1.0083333329999999,644,0.0,2,0.0,0.20833333300000001,0,0,47.76923077,33,5.0769000000000002,0
4,1,0,4,8,6,2,3,4,2.0,145,0.0,0,0.0,0.70833333300000001,0,0,35.25,2,1.0,0
5,1,15,60,15,0,60,1,3,0.0,57,1.0,0,0.0,0.46666666700000003,0,0,10.199999999999999,1,0.59999999999999998,0
16,6,0,15,101,80,4,15,1,0.79166666699999999,577,1.0,1,0.97807017500000004,0.3125,4,13,34.5625,5,1.625,0
15,7,0,8,62,81,4,8,5,0.84126984099999991,368,0.88888888900000007,1,0.98056801199999999,0.25333333299999999,0,0,22.93333333,3,1.0,0
2,1,0,4,4,1,0,4,2,2.0,12,0.0,0,0.0,0.75,0,0,5.0,1,0.5,0
4,1,1,4,12,6,3,1,4,0.66666666699999999,37,1.0,1,0.0,0.5,0,0,8.0,1,0.75,0
86,2,0,9,97,3649,0,9,84,2.0,709,0.0,0,0.10526315800000001,0.056201550000000003,1,1,7.2441860470000004,3,1.0233000000000001,0
39,7,0,33,190,535,9,30,7,0.81907894700000006,2164,0.90625,5,0.94660894699999998,0.14619883,3,4,53.666666669999998,17,2.5640999999999998,0
33,1,0,21,108,70,13,13,15,0.65937500000000004,1485,0.59999999999999998,7,0.0,0.23214285699999998,0,0,43.696969700000004,19,4.0909000000000004,0
5,2,1,10,13,4,8,3,4,0.92857142900000011,61,0.14285714300000002,0,0.5,0.5,1,1,9.8000000000000007,1,0.59999999999999998,0
12,5,0,18,61,36,6,16,3,0.69090909099999998,377,1.0,1,0.98343373499999998,0.29999999999999999,0,0,30.0,6,1.5,1
3,6,0,2,9,1,2,0,2,0.0,37,1.0,0,0.99873896599999989,0.58333333300000001,3,3,11.0,5,1.6667000000000001,0
5,1,0,6,18,6,2,5,2,0.75,161,1.0,0,0.0,0.31428571399999999,0,0,30.800000000000001,8,2.7999999999999998,0
20,1,0,23,79,102,7,19,8,0.77192982499999996,1583,0.55555555600000006,1,0.0,0.252631579,0,0,77.700000000000003,5,1.8,0
4,1,0,6,25,6,0,6,3,2.0,124,0.0,0,0.0,0.5,0,0,30.0,6,2.25,0
20,2,1,5,55,60,5,0,16,0.68421052599999999,320,1.0,0,0.45714285700000001,0.23125000000000001,1,1,14.75,5,1.7,0
2,1,0,15,2,1,14,1,2,2.0,2,0.0,0,0.0,0.69999999999999996,0,0,0.0,1,1.0,0
22,2,0,14,90,73,2,13,18,0.72023809500000002,663,0.875,3,0.603773585,0.20454545499999999,1,6,28.772727270000001,15,2.0,0
17,6,1,9,59,92,3,8,0,0.84722222200000008,417,1.0,0,0.97664233599999994,0.32352941200000002,2,4,23.0,6,1.5882000000000001,0
3,1,0,3,3,3,3,1,3,1.5,6,0.0,0,0.0,0.66666666699999999,0,0,0.0,1,1.0,0
1,1,0,6,1,0,6,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
19,7,0,21,110,115,8,19,9,0.746031746,685,1.0,3,0.97764530599999999,0.28947368400000001,2,3,34.684210530000001,13,2.3683999999999998,0
8,1,2,8,32,0,6,3,8,0.571428571,224,0.25,0,0.0,0.34999999999999998,0,0,26.5,3,1.875,0
17,7,2,15,117,100,4,12,8,0.70138888900000007,878,1.0,1,0.97764530599999999,0.17647058800000001,4,9,50.117647060000003,15,2.9411999999999998,0
5,7,0,7,34,0,3,7,3,0.66666666699999999,159,1.0,1,0.99504337099999995,0.32000000000000001,3,13,30.199999999999999,4,1.6000000000000001,0
2,2,0,3,5,1,1,2,2,2.0,74,0.0,0,0.88888888900000007,0.625,0,0,36.0,9,4.5,0
4,2,0,13,14,6,4,9,2,2.0,113,0.0,0,0.84999999999999998,0.59999999999999998,1,1,27.25,1,0.75,0
1,1,0,6,1,0,6,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
12,1,0,3,25,0,2,1,0,0.436363636,212,1.0,0,0.0,0.39583333299999995,0,0,16.25,3,1.3332999999999999,0
9,2,0,20,27,18,10,10,7,0.8125,288,0.75,0,0.68000000000000005,0.27777777800000003,0,0,30.555555559999998,12,2.8889,0
10,5,0,8,44,43,4,5,9,0.66666666699999999,218,1.0,0,0.99065420599999998,0.375,1,1,20.699999999999999,4,1.6000000000000001,0
7,1,1,8,19,21,4,4,7,1.0,70,1.0,1,0.0,0.78571428599999993,0,0,8.8571428570000013,4,1.2857000000000001,0
7,2,0,3,18,0,1,2,4,0.61904761899999994,366,1.0,0,0.14285714300000002,0.428571429,0,0,50.285714290000001,11,4.2857000000000003,0
4,2,0,5,25,0,1,4,4,0.33333333300000001,187,1.0,0,0.95081967200000006,0.5,1,7,45.0,8,2.5,0
3,6,0,2,17,1,0,2,3,0.5,325,1.0,0,0.99701937400000007,1.0,2,4,104.0,6,2.3332999999999999,0
6,1,2,7,19,7,2,5,1,0.86666666700000006,141,0.33333333300000001,2,0.0,0.41666666700000005,0,0,21.5,7,2.1667000000000001,0
6,1,0,1,6,15,1,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
23,1,0,21,69,175,10,11,18,0.712121212,533,1.0,3,0.0,0.15151515199999999,0,0,21.913043479999999,8,2.8696000000000002,0
5,2,0,7,12,0,5,3,4,0.80000000000000004,60,0.40000000000000002,0,0.5,0.4375,1,1,10.0,1,0.59999999999999998,0
10,2,0,11,29,0,5,7,8,0.66666666699999999,178,1.0,0,0.4375,0.32000000000000001,1,1,16.300000000000001,5,1.3,0
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.94444444400000005,0.625,1,1,9.5,1,0.5,0
8,6,0,15,52,10,9,7,5,0.86813186799999997,339,0.30769230800000003,1,0.99142857099999993,0.242857143,2,3,39.75,9,2.625,0
15,2,0,7,40,49,0,7,11,0.28571428600000004,195,1.0,0,0.84523809500000002,0.224242424,1,10,11.93333333,3,1.0,0
13,1,0,57,28,0,56,2,13,0.0,161,1.0,0,0.0,0.48717948700000002,0,0,11.30769231,2,1.0769,0
12,1,0,7,28,16,5,2,10,0.54545454500000001,259,1.0,1,0.0,0.27083333300000001,0,0,20.25,5,1.8332999999999999,0
8,3,0,9,29,10,2,8,8,2.0,216,0.0,0,0.875,0.25,3,12,26.0,23,3.625,0
18,2,0,9,38,153,1,8,18,2.0,96,0.0,0,0.5,0.26851851900000001,1,5,4.3333333329999997,1,0.94440000000000002,0
