wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
8,1,0,8,32,16,0,8,7,0.571428571,159,1.0,0,0.0,0.26785714300000002,0,0,18.625,2,1.0,0
7,3,0,12,35,15,3,10,3,0.94444444400000005,156,0.33333333300000001,1,0.84848484800000001,0.32857142899999997,1,2,20.85714286,3,1.2857000000000001,1
5,3,0,17,61,8,3,16,3,0.75,295,1.0,0,0.90000000000000002,0.31428571399999999,1,1,57.799999999999997,18,5.0,0
3,5,0,3,6,3,2,1,3,1.5,17,1.0,0,1.0,0.77777777799999992,0,0,4.3333333329999997,0,0.0,0
3,4,0,2,9,0,1,1,3,0.5,34,1.0,1,0.89473684200000003,0.5,0,0,9.6666666670000012,1,0.66669999999999996,0
5,3,0,9,16,8,0,9,3,0.5,84,1.0,0,0.89743589700000004,0.40000000000000002,1,2,15.4,2,1.2,0
9,0,0,5,24,0,1,4,9,0.0,213,1.0,0,0.0,0.37037037,0,0,22.555555559999998,1,0.88890000000000002,0
10,2,0,15,29,11,3,12,6,0.66666666699999999,181,1.0,4,0.66666666699999999,0.35555555599999999,1,1,16.600000000000001,3,1.1000000000000001,1
16,0,0,17,35,102,4,14,10,0.85833333299999992,189,1.0,3,0.0,0.222222222,0,0,10.3125,3,1.125,0
6,1,0,3,6,15,3,0,6,2.0,6,0.0,0,0.0,0.55555555600000006,0,0,0.0,1,1.0,0
2,4,0,3,4,1,2,1,2,2.0,12,1.0,0,1.0,0.83333333300000001,0,0,4.5,0,0.0,0
13,3,0,9,37,26,1,8,9,0.55555555600000006,226,1.0,2,0.63333333299999994,0.30769230800000003,1,1,16.15384615,8,1.3846000000000001,1
38,2,0,21,68,627,3,19,38,0.82432432400000011,326,1.0,7,0.102564103,0.10526315800000001,0,0,7.3684210529999996,2,1.0263,1
14,3,0,11,32,71,4,9,13,0.23076923100000002,171,1.0,0,0.74468085099999992,0.27142857100000001,2,7,11.14285714,4,1.3571,0
13,2,0,13,44,54,1,12,4,0.70833333300000001,222,1.0,1,0.58333333300000001,0.30555555600000001,1,1,15.76923077,3,1.1537999999999999,1
4,3,0,3,22,0,1,3,2,0.33333333300000001,86,1.0,0,0.92105263199999998,0.4375,2,3,20.25,3,1.25,0
4,0,0,10,17,2,1,9,3,0.66666666699999999,71,1.0,2,0.0,0.83333333300000001,0,0,16.0,1,0.5,0
6,1,4,5,7,9,5,0,5,0.59999999999999998,23,1.0,0,0.0,0.5,0,0,2.6666666669999999,1,0.66669999999999996,0
8,2,0,12,15,22,3,11,8,0.28571428600000004,60,1.0,0,0.82758620700000007,0.303571429,0,0,6.375,1,0.625,0
8,0,2,16,43,28,2,14,2,2.0,208,0.0,0,0.0,0.375,0,0,25.0,2,1.0,0
5,1,0,10,27,0,5,6,5,0.25,112,1.0,1,0.0,0.44,0,0,21.199999999999999,3,1.2,0
4,1,0,9,13,6,0,9,3,2.0,54,0.0,0,0.0,0.25,0,0,12.5,1,0.75,0
5,2,1,5,8,8,3,2,4,0.75,29,1.0,0,0.76923076900000009,0.58333333300000001,0,0,4.5999999999999996,1,0.59999999999999998,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
7,2,0,9,8,15,3,8,7,0.66666666699999999,44,1.0,3,0.84615384599999999,0.35714285700000004,1,20,4.8571428569999995,1,0.85709999999999997,0
3,2,0,8,7,3,1,7,1,1.0,17,1.0,0,0.875,0.75,1,1,4.3333333329999997,1,0.33329999999999999,0
2,1,0,1,2,1,1,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,7,17,0,1,6,4,0.33333333300000001,74,1.0,0,0.0,0.41666666700000005,0,0,17.25,1,0.5,0
26,2,0,17,54,289,1,16,25,0.875,279,1.0,2,0.324324324,0.13636363599999998,0,0,9.423076923,3,1.1153999999999999,0
4,0,0,10,18,4,1,9,3,0.66666666699999999,81,1.0,0,0.0,0.4375,0,0,19.0,6,2.25,0
9,2,0,10,10,30,3,10,9,0.70833333300000001,58,1.0,3,0.80487804900000004,0.33333333300000001,1,21,5.1111111110000005,1,0.88890000000000002,0
3,1,0,4,12,3,1,3,3,2.0,60,0.0,0,0.0,0.66666666699999999,0,0,19.0,6,2.3332999999999999,0
1,4,3,4,2,0,4,0,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0.0,0
4,3,0,8,12,6,4,4,3,2.0,62,0.0,0,0.8636363640000001,0.5625,0,0,14.5,2,1.0,1
9,4,0,9,21,30,1,8,9,0.25,75,1.0,0,0.97354497400000006,0.35555555599999999,2,3,7.2222222220000001,1,0.55559999999999998,0
6,3,0,9,14,11,3,8,3,0.80000000000000004,44,1.0,0,0.85185185200000002,0.40000000000000002,1,1,6.0,1,0.66669999999999996,0
2,1,0,12,18,1,2,11,1,2.0,75,1.0,0,0.80000000000000004,0.66666666699999999,1,1,36.0,1,0.5,0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
3,1,0,4,5,3,1,4,3,2.0,20,0.0,0,0.0,0.83333333300000001,0,0,5.6666666670000003,1,0.66669999999999996,0
18,2,0,20,24,133,6,18,18,0.95187165799999995,141,1.0,0,0.58536585399999996,0.13095238100000001,1,1,6.2222222220000001,1,0.94440000000000002,0
19,1,1,7,36,137,1,6,16,0.85714285700000004,184,1.0,1,0.0,0.15789473699999998,0,0,8.3157894739999989,2,1.0,1
8,4,0,4,15,6,1,3,8,0.5,89,1.0,1,0.96756756799999999,0.34375,1,1,9.875,3,1.25,0
3,3,0,5,7,0,1,4,1,0.0,24,1.0,1,0.92000000000000004,0.5,1,1,6.6666666670000003,1,0.66669999999999996,1
4,6,0,3,9,0,1,2,4,0.66666666699999999,45,1.0,1,0.84999999999999998,0.4375,0,0,9.5,1,0.75,0
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
30,4,0,16,87,297,3,16,17,0.88063660499999996,793,1.0,1,0.55555555600000006,0.16614420099999999,1,1,25.0,17,2.7332999999999998,1
1,1,0,6,1,0,6,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,1,0,14,28,7,2,12,3,0.66666666699999999,213,1.0,0,0.5,0.40000000000000002,1,1,34.0,1,0.66669999999999996,0
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
8,2,0,6,19,18,1,5,6,0.93506493499999999,166,0.090909090999999997,8,0.66666666699999999,0.31428571399999999,1,1,18.375,1,0.75,0
4,5,0,25,11,0,24,1,4,0.5,52,1.0,0,0.84999999999999998,0.5,0,0,11.5,2,1.0,1
24,2,1,25,80,220,8,20,16,0.90942029000000002,444,1.0,5,0.38888888899999996,0.14229248999999999,1,1,17.0,5,1.5832999999999999,0
5,3,16,21,15,4,17,4,3,0.75,53,1.0,0,0.98324022300000002,0.5,1,3,9.1999999999999993,3,1.2,1
3,3,0,4,9,3,0,4,1,2.0,33,0.0,0,0.94594594599999993,0.77777777799999992,1,1,10.0,1,0.66669999999999996,0
2,1,0,3,3,1,2,1,2,2.0,6,0.0,0,0.0,0.75,0,0,2.0,1,0.5,0
14,2,1,6,22,29,5,1,14,0.80769230800000003,173,1.0,0,0.1875,0.53571428600000004,0,0,10.78571429,5,1.2857000000000001,0
3,1,0,5,6,3,2,5,3,2.0,18,0.0,0,0.0,0.55555555600000006,0,0,5.0,1,0.66669999999999996,0
10,1,0,8,17,25,1,7,9,0.72222222200000008,86,1.0,0,0.0,0.311111111,0,0,7.2000000000000002,3,1.0,0
21,3,0,37,50,168,8,29,13,0.72499999999999998,266,1.0,1,0.82524271799999993,0.19285714300000001,2,3,11.47619048,5,1.0952,0
5,1,0,7,8,6,4,3,5,0.625,31,1.0,1,0.0,0.46666666700000003,0,0,4.7999999999999998,1,0.80000000000000004,0
11,4,0,5,25,17,2,4,7,0.63333333299999994,108,1.0,1,0.77500000000000002,0.32727272699999999,1,2,8.5454545450000001,3,1.0,1
3,1,0,8,22,3,5,3,2,2.0,193,0.0,0,0.0,0.58333333300000001,0,0,63.333333330000002,10,5.6666999999999996,0
1,1,0,6,1,0,5,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,5,0,1,13,0,0,1,3,0.83333333300000001,47,1.0,0,0.89473684200000003,0.5,0,0,10.25,2,0.75,0
26,1,0,448,26,325,446,4,26,1.04,29,0.0,0,0.0,0.157692308,0,0,0.0,1,1.0,1
2,0,0,2,3,1,1,1,2,2.0,7,0.0,0,0.0,1.0,0,0,2.5,1,0.5,0
34,1,0,5,57,495,1,4,34,0.90303030299999998,277,1.0,2,0.0,0.13480392199999999,0,0,6.8529411759999999,11,1.2646999999999999,0
3,1,0,9,3,3,7,2,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,3,0,23,38,0,1,23,2,0.66666666699999999,221,1.0,2,0.88461538500000003,0.4375,1,1,52.75,7,2.25,0
5,5,0,3,13,6,1,2,3,0.91666666699999999,67,1.0,0,0.82608695700000001,0.35999999999999999,0,0,11.800000000000001,2,1.0,1
3,1,0,6,10,3,1,5,2,2.0,33,0.0,0,0.0,0.41666666700000005,0,0,10.0,2,1.0,1
9,1,0,9,30,22,1,8,5,0.8125,138,1.0,2,0.0,0.265625,0,0,13.66666667,3,1.2222,0
4,1,3,3,11,0,3,0,4,0.33333333300000001,31,1.0,0,0.0,0.625,0,0,6.5,1,0.75,0
6,2,0,12,10,9,8,6,5,0.73333333299999992,48,1.0,1,0.90476190499999998,0.36666666700000006,0,0,6.5,1,0.66669999999999996,0
59,3,0,24,97,1527,7,21,53,0.94435736700000006,617,0.95454545499999999,3,0.34146341499999999,0.13362068999999999,1,2,9.084745762999999,11,1.2034,1
2,1,0,6,6,0,1,5,2,0.0,31,1.0,0,0.0,0.625,0,0,14.0,1,0.5,1
6,4,0,3,13,15,0,3,6,2.0,37,0.0,0,0.98429319400000004,0.44444444399999999,2,2,5.1666666670000003,1,0.5,0
10,4,0,10,22,27,3,8,10,0.61111111100000004,87,1.0,1,0.95833333300000001,0.32000000000000001,2,3,7.5,2,0.90000000000000002,0
7,2,0,5,26,15,1,4,5,0.66666666699999999,95,1.0,0,0.375,0.43333333299999999,1,3,12.42857143,2,1.0,0
14,1,0,14,42,53,2,12,11,0.79487179500000005,213,1.0,1,0.0,0.23076923100000002,0,0,13.78571429,3,1.3571,1
11,1,0,1,17,25,1,0,11,0.72499999999999998,105,1.0,0,0.0,0.409090909,0,0,8.1818181820000007,3,1.2726999999999999,0
7,2,0,7,26,0,1,6,5,0.16666666699999999,152,1.0,1,0.69999999999999996,0.35714285700000004,1,1,20.428571430000002,4,1.2857000000000001,1
6,3,0,17,43,1,2,17,4,0.5,162,1.0,1,0.82142857099999989,0.44444444399999999,1,1,25.666666670000001,1,0.83330000000000004,0
3,1,0,7,13,0,1,6,2,0.5,72,1.0,0,0.0,0.59999999999999998,0,0,22.333333329999999,6,2.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,6,0,3,6,0,1,2,1,2.0,13,0.0,0,1.0,1.0,0,0,12.0,0,0.0,0
4,4,0,3,6,0,3,0,3,0.66666666699999999,37,1.0,0,0.97222222200000008,0.45000000000000001,0,0,7.75,2,0.75,0
15,2,0,10,30,79,3,9,13,0.89285714299999996,129,1.0,0,0.66666666699999999,0.31428571399999999,0,0,7.2000000000000002,4,1.0,0
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2,1,0,6,2,1,6,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
12,4,2,21,20,54,12,11,7,0.54545454500000001,83,1.0,1,0.82857142900000003,0.33333333300000001,0,0,5.8333333329999997,1,0.5,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,3,6,12,33,75,6,6,11,0.82142857099999989,179,1.0,0,0.65714285700000008,0.20535714300000002,1,1,10.4,3,0.93330000000000002,1
7,2,0,8,9,15,3,7,7,0.66666666699999999,51,1.0,3,0.84615384599999999,0.35714285700000004,1,20,5.8571428570000004,1,0.85709999999999997,0
19,3,0,16,26,157,4,15,18,0.94444444400000005,111,1.0,0,0.65116279099999996,0.215277778,1,1,4.5263157889999999,1,0.78949999999999998,0
61,1,0,14,99,1708,1,13,49,0.66111111099999997,811,1.0,0,0.0,0.12222222199999999,0,0,12.196721309999999,6,1.2131000000000001,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
27,1,0,16,67,283,5,13,14,0.88888888900000007,410,1.0,3,0.0,0.157342657,0,0,13.851851849999999,7,1.5556000000000001,1
5,1,0,5,8,0,1,4,5,0.0,39,1.0,1,0.0,0.5,0,0,6.5999999999999996,1,0.59999999999999998,1
14,4,0,11,27,33,2,9,14,0.65384615400000001,167,1.0,0,0.94210526299999997,0.29999999999999999,1,1,10.64285714,5,1.2857000000000001,0
4,0,0,10,17,2,1,9,3,0.66666666699999999,71,1.0,2,0.0,0.83333333300000001,0,0,16.0,1,0.5,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
12,1,0,8,22,60,0,8,12,0.72727272700000001,64,1.0,1,0.0,0.10416666699999999,0,0,4.25,1,0.91669999999999996,0
2,1,0,6,8,1,0,6,2,2.0,23,0.0,0,0.0,0.75,0,0,10.5,1,0.5,0
6,2,0,6,5,9,1,6,6,0.66666666699999999,36,1.0,3,0.86842105299999994,0.44444444399999999,1,20,4.5,1,0.83330000000000004,0
9,3,0,7,17,24,1,7,6,0.40625,131,1.0,2,0.68421052599999999,0.33333333300000001,0,0,13.11111111,1,0.66669999999999996,0
2,3,0,3,4,1,1,3,1,2.0,12,0.0,0,0.97222222200000008,0.66666666699999999,1,1,5.0,1,0.5,0
6,2,0,2,11,9,1,1,6,0.20000000000000001,45,1.0,0,0.5,0.41666666700000005,0,0,6.3333333329999997,2,0.83330000000000004,0
10,2,14,26,19,3,22,4,7,0.111111111,81,1.0,1,0.63636363600000001,0.5,1,1,7.0,1,0.80000000000000004,1
6,3,0,8,23,9,4,6,4,0.59999999999999998,111,1.0,0,0.875,0.375,2,4,17.333333329999999,4,1.3332999999999999,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
13,1,0,38,76,18,3,38,9,0.76666666700000008,264,1.0,3,0.0,0.33333333300000001,0,0,18.92307692,1,0.84619999999999995,0
1,1,0,6,1,0,4,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,1,0,3,15,15,0,3,5,2.0,45,0.0,0,0.0,0.29166666699999999,0,0,6.5,1,0.83330000000000004,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
3,3,0,10,15,1,2,9,3,2.0,54,0.0,0,0.91304347799999996,0.5,0,0,17.0,2,1.0,1
3,1,0,4,11,3,1,3,3,2.0,48,0.0,0,0.0,0.53333333299999997,0,0,15.0,1,0.66669999999999996,0
6,3,0,7,17,0,1,7,3,0.5,62,1.0,1,0.82142857099999989,0.45833333299999995,1,1,9.0,1,0.83330000000000004,0
1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,3,0,10,22,0,2,10,2,0.73333333299999992,88,1.0,3,0.82142857099999989,0.29999999999999999,1,1,10.85714286,1,0.71430000000000005,0
4,2,0,3,7,4,2,1,2,0.94444444400000005,78,0.16666666699999999,6,0.85714285700000004,0.44444444399999999,1,1,17.0,1,0.5,0
9,1,0,7,24,30,1,7,5,0.71875,96,1.0,0,0.0,0.375,0,0,9.222222222000001,1,0.66669999999999996,0
9,1,0,6,34,10,1,5,8,0.5,185,0.66666666699999999,0,0.0,0.33333333300000001,0,0,19.222222219999999,4,1.8889,0
22,1,0,23,53,181,3,21,22,0.87142857099999993,302,1.0,6,0.0,0.123376623,0,0,12.272727270000001,6,1.4091,1
3,1,0,4,5,3,0,4,3,2.0,18,0.0,0,0.0,0.83333333300000001,0,0,5.0,1,0.66669999999999996,0
10,4,0,10,27,3,3,8,9,0.33333333300000001,107,1.0,0,0.96842105299999992,0.28333333300000002,2,3,9.5999999999999996,4,0.90000000000000002,0
5,1,0,7,7,4,5,2,5,0.25,30,1.0,0,0.0,0.69999999999999996,0,0,4.7999999999999998,1,0.80000000000000004,0
5,1,0,4,10,10,0,4,5,2.0,28,0.0,0,0.0,0.35999999999999999,0,0,4.5999999999999996,1,0.80000000000000004,0
12,2,0,6,24,56,2,5,7,0.75,145,1.0,0,0.3125,0.26041666699999999,1,2,10.75,2,1.0832999999999999,0
9,4,0,7,16,24,4,3,9,0.625,60,1.0,1,0.97916666699999999,0.44444444399999999,2,2,5.5555555559999998,1,0.44440000000000002,0
2,4,0,6,6,0,6,0,2,0.0,20,1.0,0,0.94444444400000005,0.75,0,0,8.5,1,0.5,0
13,2,0,8,32,52,1,7,11,0.63888888899999996,201,1.0,2,0.53333333299999997,0.321428571,0,0,14.23076923,1,0.53849999999999998,0
15,1,1,7,25,75,1,6,12,0.80357142900000011,139,1.0,1,0.0,0.27619047600000002,0,0,8.0,2,1.0,1
6,2,0,11,29,0,2,11,3,0.69999999999999996,152,1.0,2,0.77777777799999992,0.46666666700000003,1,2,23.666666670000001,4,1.1667000000000001,1
8,1,0,5,12,24,3,3,7,0.71428571400000007,68,1.0,0,0.0,0.54166666699999999,0,0,7.25,2,1.25,0
9,1,0,9,28,12,3,9,7,0.65000000000000002,224,1.0,4,0.0,0.27500000000000002,0,0,23.333333329999999,4,1.3332999999999999,0
1,2,0,2,2,0,2,0,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
4,2,0,11,7,0,7,6,4,0.0,36,1.0,1,0.94999999999999996,0.5,0,0,7.75,1,0.5,0
3,3,0,6,8,3,1,6,2,2.0,22,0.0,0,0.97142857099999991,0.66666666699999999,1,1,6.3333333329999997,1,0.33329999999999999,0
32,3,0,38,97,320,3,37,20,0.85483871,834,1.0,1,0.546875,0.17595307899999998,2,3,24.6875,7,1.7813000000000001,0
2,1,0,22,2,1,22,0,2,2.0,2,0.0,0,0.0,0.83333333300000001,0,0,0.0,1,1.0,1
7,4,0,9,21,21,2,8,7,2.0,57,0.0,0,0.97872340400000002,0.39285714299999996,3,4,7.1428571429999996,2,0.71430000000000005,0
12,3,0,12,27,42,2,10,8,0.70454545499999999,124,1.0,2,0.67857142900000011,0.23376623399999999,1,1,9.0,2,0.83330000000000004,1
4,1,0,22,4,6,20,3,4,2.0,4,0.0,0,0.0,0.40000000000000002,0,0,0.0,1,1.0,1
11,1,0,13,24,39,5,12,11,0.80000000000000004,101,1.0,4,0.0,0.27272727299999999,0,0,7.8181818179999993,1,0.90910000000000002,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
6,3,0,3,9,13,0,3,4,0.40000000000000002,34,1.0,0,0.79166666699999999,0.375,1,1,4.5,2,1.0,0
19,2,0,9,20,159,4,7,15,0.66666666699999999,105,1.0,1,0.70370370400000004,0.233082707,1,3,4.4736842110000001,1,0.84209999999999996,0
6,1,1,6,12,0,1,5,6,0.0,39,1.0,1,0.0,0.30952381000000001,0,0,5.3333333329999997,1,0.83330000000000004,1
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
26,1,17,49,51,279,39,10,21,0.77599999999999991,366,1.0,3,0.0,0.20512820500000001,0,0,12.88461538,6,1.3846000000000001,0
3,0,0,4,18,3,1,3,3,2.0,65,0.0,0,0.0,0.41666666700000005,0,0,20.666666670000001,4,1.6667000000000001,0
2,1,0,60,2,1,60,0,2,2.0,2,0.0,0,0.0,0.83333333300000001,0,0,0.0,1,1.0,0
3,1,0,10,8,1,5,5,3,0.0,26,1.0,1,0.0,0.5,0,0,7.3333333329999997,1,0.33329999999999999,1
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,1,0,1,12,22,1,0,8,0.76190476200000001,52,1.0,0,0.0,0.45833333299999995,0,0,5.125,1,0.875,0
10,4,0,7,17,13,1,6,10,0.55555555600000006,82,1.0,1,0.96236559099999996,0.375,1,1,7.0,2,0.80000000000000004,0
4,2,0,7,17,0,1,6,4,0.5,78,1.0,1,0.571428571,0.40000000000000002,0,0,18.0,2,1.0,1
18,2,0,11,36,123,1,10,18,0.68627450999999995,142,1.0,2,0.19047618999999999,0.161111111,0,0,6.7222222220000001,1,0.94440000000000002,0
31,1,1,16,59,437,1,15,28,0.85555555599999999,251,1.0,2,0.0,0.13399503699999998,0,0,7.0,2,1.0,1
9,3,0,40,101,0,1,40,4,0.45833333299999995,505,1.0,2,0.7241379309999999,0.222222222,1,1,54.777777780000001,1,0.88890000000000002,0
17,2,0,9,20,124,4,7,13,0.75,99,1.0,1,0.73076923099999991,0.235294118,1,3,4.7647058819999994,1,0.82350000000000001,0
2,1,0,2,3,1,1,1,1,2.0,7,0.0,0,0.85714285700000004,0.75,0,0,2.5,1,0.5,0
5,2,0,12,23,0,2,10,4,0.25,125,1.0,0,0.625,0.5,1,2,23.399999999999999,4,1.3999999999999999,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,3,0,5,22,71,1,5,13,0.84285714299999992,164,1.0,0,0.72916666699999999,0.29333333300000003,2,6,9.5999999999999996,4,1.1333,0
4,1,0,7,4,6,6,2,4,2.0,4,0.0,0,0.0,0.58333333300000001,0,0,0.0,1,1.0,1
4,1,0,3,9,0,0,3,4,0.33333333300000001,34,1.0,0,0.0,0.5,0,0,7.25,2,1.0,0
15,1,32,37,34,63,34,3,7,0.84693877599999989,239,1.0,0,0.0,0.37777777799999995,0,0,14.46666667,5,1.4666999999999999,1
5,1,0,11,14,10,6,5,4,2.0,41,0.0,0,0.0,0.28000000000000003,0,0,7.2000000000000002,1,0.80000000000000004,0
6,1,0,11,39,9,1,10,3,0.40000000000000002,189,1.0,0,0.428571429,0.33333333300000001,0,0,30.333333329999999,5,1.3332999999999999,0
1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,3,7,0,1,2,3,0.0,21,1.0,0,0.0,0.66666666699999999,0,0,5.6666666670000003,1,0.66669999999999996,0
12,3,0,15,32,50,2,14,9,0.31818181800000001,156,1.0,1,0.63333333299999994,0.33333333300000001,1,1,11.83333333,4,1.1667000000000001,0
4,5,0,4,9,4,0,4,3,0.33333333300000001,37,1.0,0,0.93023255799999993,0.40000000000000002,1,1,8.0,1,0.75,0
6,6,0,3,16,7,1,2,5,0.80000000000000004,80,1.0,0,0.79166666699999999,0.41666666700000005,0,0,11.66666667,3,1.1667000000000001,0
6,2,0,5,16,7,1,5,2,0.69999999999999996,59,1.0,0,0.63636363600000001,0.35999999999999999,1,1,8.5,2,0.83330000000000004,1
5,1,0,2,16,10,0,2,4,2.0,81,0.0,0,0.0,0.33333333300000001,0,0,15.199999999999999,1,0.80000000000000004,0
3,5,2,6,6,3,5,1,3,1.5,17,1.0,0,1.0,0.77777777799999992,0,0,4.3333333329999997,0,0.0,0
36,1,0,52,81,630,24,34,33,2.0,342,0.0,0,0.0,0.13888888900000002,0,0,8.5,12,1.2778,1
14,2,0,15,28,25,6,12,14,0.61538461499999997,109,1.0,0,0.66666666699999999,0.27380952399999997,0,0,6.6428571429999996,3,1.0713999999999999,0
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,16,7,1,12,4,1,2.0,23,0.0,0,0.0,0.5,0,0,10.5,1,0.5,0
3,1,0,4,6,0,2,2,2,0.5,33,1.0,1,0.0,0.66666666699999999,0,0,9.0,2,1.0,0
12,1,0,7,49,44,1,6,12,0.63636363600000001,239,1.0,1,0.0,0.24074074100000001,0,0,18.75,1,0.83330000000000004,0
14,0,0,15,26,39,0,15,12,0.80769230800000003,157,0.83333333300000001,2,0.0,0.23076923100000002,0,0,9.785714286000001,8,1.3571,0
3,0,0,8,11,1,1,7,2,0.5,41,1.0,0,0.0,0.75,0,0,12.33333333,1,0.33329999999999999,0
3,2,0,10,21,3,4,6,2,2.0,106,0.0,0,0.75,0.66666666699999999,1,3,34.333333330000002,11,4.0,1
7,4,0,11,16,21,4,7,7,2.0,45,0.0,0,0.97872340400000002,0.39285714299999996,3,4,5.4285714289999998,1,0.57140000000000002,0
4,1,0,2,12,6,0,2,3,2.0,37,0.0,0,0.0,0.5625,0,0,8.25,2,1.0,0
2,0,0,3,6,1,0,3,2,2.0,14,0.0,0,0.0,0.66666666699999999,0,0,6.0,1,0.5,0
4,1,0,9,21,4,1,8,2,0.66666666699999999,113,1.0,0,0.0,0.66666666699999999,0,0,27.0,5,1.5,0
13,2,1,15,25,28,3,13,11,0.61111111100000004,120,1.0,1,0.70588235300000002,0.24175824199999998,0,0,8.0,1,0.76919999999999999,0
3,5,0,5,4,0,2,3,3,0.5,21,1.0,2,0.89473684200000003,0.5,0,0,5.3333333329999997,1,0.66669999999999996,0
2,2,0,7,9,1,0,7,2,2.0,48,0.0,0,0.66666666699999999,0.59999999999999998,1,1,23.0,4,2.0,1
4,1,0,5,7,6,0,5,4,2.0,18,0.0,0,0.0,0.75,0,0,3.5,1,0.75,0
15,2,0,21,48,73,2,20,10,0.75510204099999989,243,1.0,4,0.51851851900000001,0.21428571399999999,1,1,14.733333330000001,6,1.2666999999999999,0
4,1,0,7,16,4,1,6,2,0.33333333300000001,68,1.0,0,0.0,0.5,0,0,15.75,1,0.5,1
19,3,0,31,84,99,5,31,10,0.81481481499999997,501,0.88888888900000007,5,0.55263157900000004,0.21296296300000001,1,1,24.89473684,9,1.5263,0
24,3,0,17,48,250,12,8,19,0.88198757799999994,238,1.0,2,0.29032258100000002,0.22360248399999999,0,0,8.625,3,1.1667000000000001,0
21,2,2,9,37,116,3,7,12,0.88888888900000007,180,0.77777777799999992,3,0.41176470600000004,0.17857142899999998,1,1,7.1428571429999996,4,1.1904999999999999,1
2,4,0,3,5,1,0,3,1,2.0,12,0.0,0,0.97297297299999996,0.66666666699999999,1,1,5.0,1,0.5,0
2,4,0,3,5,0,0,3,1,0.0,13,1.0,0,1.0,1.0,0,0,5.0,0,0.0,0
2,3,0,4,4,1,0,4,1,2.0,9,0.0,0,0.92307692299999999,0.75,1,1,3.5,1,0.5,1
2,1,0,22,2,1,21,1,2,2.0,2,0.0,0,0.0,0.69999999999999996,0,0,0.0,1,1.0,0
2,5,0,3,6,0,2,1,2,1.0,22,1.0,0,0.94444444400000005,0.66666666699999999,0,0,9.0,1,0.5,0
4,1,0,8,18,2,1,7,2,0.5,131,1.0,2,0.0,0.77777777799999992,0,0,31.25,3,1.5,1
13,1,0,8,34,64,0,8,6,0.75,322,1.0,1,0.0,0.33333333300000001,0,0,23.53846154,5,1.3077000000000001,0
7,3,0,12,24,0,2,12,1,0.66666666699999999,108,1.0,1,0.82142857099999989,0.29166666699999999,1,1,13.71428571,1,0.71430000000000005,0
3,2,0,3,5,3,2,1,3,2.0,12,0.0,0,0.95652173900000004,0.66666666699999999,1,2,3.0,1,0.33329999999999999,0
