wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
21,4,0,15,72,54,1,14,16,0.83499999999999996,457,0.90000000000000002,2,0.80412371099999991,0.19444444399999999,2,2,20.285714290000001,3,1.0,1
3,1,0,5,3,3,4,2,3,1.5,8,0.0,0,0.0,0.66666666699999999,0,0,0.0,1,1.0,0
3,4,0,3,19,3,0,3,1,2.0,83,0.0,0,0.95652173900000004,0.66666666699999999,1,1,26.666666670000001,4,2.0,0
77,4,1,29,123,2700,14,17,68,0.9779516359999999,1021,1.0,6,0.50649350599999998,0.20593692,1,1,11.779220779999999,14,1.7532000000000001,1
1,1,0,4,1,0,4,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,5,10,0,1,4,4,0.33333333300000001,36,1.0,0,0.0,0.4375,0,0,7.75,1,0.75,0
6,4,0,3,20,15,0,3,5,2.0,106,0.0,0,0.93670886099999995,0.55555555600000006,1,2,16.666666670000001,4,1.3332999999999999,0
17,2,2,9,51,28,5,4,12,0.546875,344,1.0,2,0.79220779200000002,0.29411764699999998,2,4,18.764705880000001,5,2.1175999999999999,1
4,2,0,5,9,0,5,1,4,0.33333333300000001,27,1.0,0,0.66666666699999999,0.625,1,1,5.5,1,0.75,0
11,4,0,8,45,15,1,7,11,0.56666666700000001,279,0.66666666699999999,2,0.85483871,0.32727272699999999,3,6,24.09090909,10,2.5455000000000001,1
13,2,0,8,49,54,1,7,7,0.84375,450,1.0,0,0.72727272700000001,0.34615384599999999,2,6,33.0,6,1.3077000000000001,1
24,1,0,24,24,276,4,20,24,2.0,24,0.0,0,0.0,0.089285714000000002,0,0,0.0,1,1.0,0
5,2,0,7,69,8,1,7,2,1.0,379,1.0,0,0.85714285700000004,0.41666666700000005,0,0,74.400000000000006,12,3.2000000000000002,1
15,1,0,3,29,55,3,0,15,0.69642857099999989,161,1.0,1,0.0,0.29333333300000003,1,1,9.4666666670000001,3,1.3332999999999999,0
5,1,0,9,13,0,8,1,5,0.0,69,1.0,0,0.0,0.53333333299999997,0,0,12.6,3,1.2,0
3,1,0,2,21,1,0,2,2,0.5,120,1.0,0,0.0,0.66666666699999999,0,0,38.333333330000002,6,3.0,0
5,3,0,7,26,6,2,5,5,1.05,193,1.0,0,0.88235294099999995,0.53333333299999997,0,0,36.600000000000001,5,1.6000000000000001,1
7,4,0,3,26,9,1,2,7,0.91666666699999999,210,0.66666666699999999,0,0.92857142900000011,0.64285714299999996,2,2,28.14285714,13,3.4285999999999999,1
14,1,0,10,53,0,8,8,14,0.42307692299999999,419,1.0,0,0.0,0.28571428600000004,0,0,28.785714290000001,7,3.6429,0
26,4,0,7,50,271,0,7,20,0.95578947400000003,392,0.47368421100000002,0,0.65753424700000007,0.38461538499999998,2,3,13.34615385,9,1.5,0
44,4,0,28,137,774,4,26,31,0.92334194700000005,1254,0.96296296299999995,9,0.65000000000000002,0.12790697700000001,4,6,26.886363639999999,5,1.2044999999999999,1
5,1,0,7,5,10,6,1,5,2.0,5,0.0,0,0.0,0.40000000000000002,0,0,0.0,1,1.0,0
26,4,0,12,109,233,1,12,20,0.89200000000000002,881,1.0,1,0.70930232599999998,0.15705128199999999,2,2,32.11538462,4,1.0769,1
17,4,0,7,39,100,0,7,14,0.9375,241,0.46153846200000004,0,0.75,0.382352941,2,3,12.41176471,7,1.4117999999999999,0
58,1,0,142,158,1627,134,12,56,0.949874687,1752,0.64285714299999996,1,0.0,0.160233918,0,0,28.96551724,17,2.6379000000000001,1
23,1,0,4,56,107,3,2,18,0.63636363600000001,689,1.0,2,0.0,0.26086956500000003,0,0,28.739130429999999,7,2.1303999999999998,1
11,3,0,4,29,17,0,4,8,0.77142857099999995,224,1.0,1,0.80434782599999999,0.40000000000000002,1,1,18.727272729999999,3,1.0,0
8,1,0,6,24,0,1,5,6,0.52380952400000003,133,1.0,0,0.0,0.32500000000000001,0,0,15.25,6,2.0,0
5,2,0,8,16,8,1,7,1,0.875,77,0.5,0,0.571428571,0.4375,1,2,14.0,2,0.80000000000000004,0
4,3,0,5,7,0,3,2,4,0.83333333300000001,33,0.5,0,0.90909090900000011,0.58333333300000001,0,0,6.75,2,1.0,1
6,1,0,2,11,3,1,1,6,0.59999999999999998,51,1.0,0,0.0,0.66666666699999999,0,0,7.1666666670000003,1,0.83330000000000004,0
7,1,0,4,41,15,1,3,6,0.83333333300000001,388,0.33333333300000001,0,0.0,0.20000000000000001,0,0,54.0,3,1.2857000000000001,1
10,5,0,5,30,0,1,4,6,0.688888889,328,1.0,1,0.77777777799999992,0.375,2,5,30.800000000000001,12,2.2999999999999998,0
4,2,0,3,26,0,0,3,1,1.0,115,1.0,0,0.72727272700000001,0.625,2,3,27.0,1,0.75,0
17,3,0,18,53,86,4,18,14,0.89204545499999999,348,1.0,2,0.69811320799999999,0.15508021399999999,1,1,18.823529409999999,8,2.2353000000000001,1
13,5,0,9,34,68,6,4,12,0.75,199,1.0,0,0.837837838,0.29230769200000001,2,8,14.15384615,5,2.1537999999999999,0
3,2,0,1,17,0,0,1,1,0.96875,251,1.0,0,0.88888888900000007,0.5,1,3,77.333333330000002,11,5.3333000000000004,0
3,1,0,1,7,0,1,0,3,0.0,58,1.0,0,0.0,0.66666666699999999,0,0,17.666666670000001,4,1.6667000000000001,0
6,2,0,9,16,11,1,8,5,0.94999999999999996,195,0.58333333300000001,11,0.72727272700000001,0.40000000000000002,1,1,29.5,3,1.0,0
13,3,13,24,45,46,13,11,9,1.0208333329999999,189,0.29999999999999999,0,0.77083333300000001,0.375,0,0,12.0,3,1.0,0
13,4,0,7,37,66,0,7,9,0.875,184,0.5,0,0.80000000000000004,0.51282051299999998,2,3,12.84615385,4,1.3846000000000001,0
8,3,0,7,25,12,0,7,8,0.88095238099999995,133,1.0,2,0.84090909099999989,0.27083333300000001,1,1,14.875,3,1.625,0
29,3,0,25,109,268,1,25,20,0.85119047599999997,879,1.0,6,0.578125,0.125,1,1,28.689655170000002,29,3.0,1
3,1,0,6,17,0,1,5,2,1.1428571430000001,156,1.0,1,0.0,0.58333333300000001,0,0,46.333333330000002,9,4.3333000000000004,0
4,4,0,4,7,0,0,4,3,0.0,34,1.0,0,0.91891891900000011,0.5,1,1,7.25,2,1.0,0
20,1,0,5,21,130,3,2,20,0.85263157900000008,125,1.0,0,0.0,0.35999999999999999,0,0,5.0,4,1.05,0
16,1,0,29,40,72,27,2,11,0.92916666700000006,463,0.5625,1,0.0,0.177777778,0,0,26.9375,5,1.9375,0
1,1,0,0,2,0,0,0,1,2.0,15,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
13,3,2,9,36,62,2,7,8,0.63888888899999996,202,1.0,1,0.75510204099999989,0.30769230800000003,0,0,14.30769231,5,1.5385,1
1,1,0,7,1,0,4,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,1,0,1,14,28,1,0,8,2.0,271,0.0,0,0.0,0.45000000000000001,0,0,32.875,7,2.875,0
0,1,0,1,0,0,1,0,0,2.0,7,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
5,1,0,6,10,0,2,4,4,0.90000000000000002,74,0.59999999999999998,3,0.0,0.58333333300000001,0,0,12.800000000000001,5,1.2,0
12,3,0,13,32,0,6,7,10,0.45454545499999999,192,1.0,0,0.75,0.23809523800000001,1,1,14.83333333,4,1.6667000000000001,0
25,1,0,15,108,244,0,15,15,0.81547619000000005,712,1.0,4,0.0,0.178030303,0,0,26.920000000000002,8,1.48,1
3,5,0,3,7,0,3,0,3,0.0,27,1.0,0,0.92857142900000011,0.66666666699999999,0,0,7.6666666670000003,1,0.33329999999999999,0
2,4,0,2,9,1,0,2,2,2.0,22,0.0,0,0.98550724599999995,1.0,1,1,10.0,1,0.5,0
11,1,0,8,75,53,7,1,9,0.82499999999999996,968,0.5,0,0.0,0.18333333300000001,0,0,86.272727270000004,17,3.1818,1
3,3,0,2,11,3,1,1,3,2.0,25,0.0,0,0.80000000000000004,0.66666666699999999,2,2,7.3333333329999997,1,0.66669999999999996,0
9,4,0,5,20,28,0,5,9,0.78125,156,1.0,0,0.86440678000000004,0.48148148099999999,2,2,15.88888889,1,0.88890000000000002,0
26,6,0,5,42,233,0,5,19,0.80000000000000004,269,1.0,0,0.85714285700000004,0.26923076899999998,1,7,9.115384615,3,1.3846000000000001,0
7,3,0,7,28,0,0,7,6,0.66666666699999999,191,1.0,1,0.86046511599999997,0.31428571399999999,0,0,25.714285709999999,2,1.0,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,1,0,3,6,6,3,0,5,0.75,24,1.0,0,0.0,0.69999999999999996,0,0,3.3999999999999999,1,0.80000000000000004,0
6,3,0,5,27,3,1,5,4,0.40000000000000002,135,1.0,0,0.88095238099999995,0.5,0,0,21.166666670000001,2,1.0,0
5,3,0,5,16,0,1,5,5,0.5,82,1.0,2,0.90243902400000009,1.0,1,1,15.0,3,1.2,0
8,3,0,13,57,4,0,13,7,0.90909090900000011,377,1.0,1,0.84090909099999989,0.5,1,1,44.75,7,1.875,0
7,1,0,2,7,21,2,0,7,2.0,7,0.0,0,0.0,0.64285714299999996,0,0,0.0,1,1.0,0
21,6,1,10,42,126,2,8,15,0.78749999999999998,274,1.0,0,0.87142857099999993,0.17857142899999998,5,19,11.66666667,4,1.381,0
28,2,0,12,97,302,1,11,16,0.96296296299999995,1230,1.0,0,0.54237288100000003,0.272321429,2,8,41.785714290000001,20,2.2856999999999998,0
0,1,0,1,0,0,1,0,0,2.0,25,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
3,2,0,5,12,3,1,4,2,2.0,44,0.0,0,0.92000000000000004,1.0,1,1,13.66666667,1,0.66669999999999996,0
3,4,0,4,10,0,0,4,3,0.0,55,0.0,0,0.96226415099999996,0.66666666699999999,1,1,17.0,1,0.66669999999999996,0
14,3,0,10,90,63,1,10,9,0.92307692299999999,615,1.0,0,0.73999999999999999,0.222222222,1,1,42.142857139999997,3,1.2857000000000001,0
4,2,0,4,15,0,1,3,4,0.66666666699999999,105,1.0,0,0.75,0.5,0,0,24.5,1,0.75,0
6,3,0,5,21,3,0,5,5,0.75,104,1.0,1,0.90243902400000009,0.53333333299999997,1,1,15.66666667,1,0.66669999999999996,0
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,6,30,0,0,6,0,0.0,182,1.0,2,0.0,0.59999999999999998,0,0,88.5,9,4.5,0
7,1,7,14,24,11,10,12,7,1.0833333329999999,124,0.21428571399999999,0,0.0,0.35714285700000004,0,0,14.71428571,1,0.85709999999999997,0
4,2,0,2,12,0,1,1,3,0.222222222,68,1.0,1,0.625,0.5,1,1,15.25,1,0.75,0
8,2,0,6,15,6,0,6,8,0.74285714299999994,122,1.0,1,0.5625,0.4375,0,0,13.625,2,1.125,0
10,3,0,5,45,21,1,5,7,0.74074074099999998,359,1.0,0,0.80434782599999999,0.45000000000000001,0,0,34.299999999999997,2,1.1000000000000001,0
4,1,0,5,4,6,3,3,4,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
6,1,0,1,8,0,0,1,6,0.0,43,1.0,1,0.0,0.66666666699999999,0,0,6.0,1,0.83330000000000004,0
13,1,0,7,40,58,0,7,11,0.83333333300000001,292,1.0,0,0.0,0.32967033000000001,0,0,20.92307692,10,1.8462000000000001,0
6,1,0,4,15,3,1,3,5,0.75,70,1.0,1,0.0,0.53333333299999997,0,0,10.0,1,0.66669999999999996,0
20,4,0,7,39,148,0,7,16,0.92307692299999999,285,0.53846153799999996,0,0.71641790999999999,0.375,2,2,12.6,5,1.3,0
2,2,0,1,6,1,0,1,1,2.0,20,0.0,0,0.875,0.75,1,1,9.0,1,0.5,0
18,1,0,10,47,145,8,2,15,0.79411764699999998,1004,1.0,2,0.0,0.18487395000000001,0,0,54.666666669999998,47,6.7778,1
31,3,0,16,79,365,4,14,29,0.90555555599999993,466,1.0,3,0.56060606099999999,0.20952381,0,0,13.645161290000001,4,1.2581,0
2,4,0,3,5,1,0,3,2,2.0,12,0.0,0,0.97777777799999999,0.75,0,0,5.0,1,0.5,0
12,2,0,7,37,44,0,7,9,0.803030303,231,1.0,2,0.45000000000000001,0.29166666699999999,0,0,17.75,5,1.6667000000000001,0
8,3,0,5,30,8,0,5,7,0.71428571400000007,214,1.0,1,0.84090909099999989,0.5,2,2,25.25,6,1.75,0
3,4,0,3,20,3,0,3,1,2.0,82,0.0,0,0.95652173900000004,0.5,1,1,26.333333329999999,6,2.3332999999999999,0
14,1,0,4,43,81,1,3,11,0.85714285700000004,230,0.85714285700000004,0,0.0,0.28571428600000004,0,0,14.92857143,5,1.5713999999999999,0
11,2,1,8,27,21,2,7,9,0.73333333299999992,94,1.0,1,0.60869565199999998,0.40000000000000002,2,3,7.2727272729999992,1,0.81820000000000004,0
3,3,2,8,6,1,7,1,3,0.5,25,1.0,0,0.88235294099999995,0.83333333300000001,1,1,7.0,3,1.3332999999999999,0
9,4,0,10,64,22,1,9,1,2.0,791,0.0,0,0.90909090900000011,0.70370370400000004,4,9,86.888888890000004,23,4.8888999999999996,1
6,1,0,3,11,1,1,2,6,0.69999999999999996,74,1.0,0,0.0,0.55555555600000006,0,0,10.66666667,1,0.83330000000000004,0
5,2,2,9,10,6,7,2,4,0.90000000000000002,185,0.40000000000000002,6,0.80000000000000004,0.5,1,1,34.0,5,1.2,0
4,1,0,13,14,6,0,13,4,1.0,56,1.0,1,0.0,0.375,0,0,12.75,1,0.75,0
35,1,0,32,120,417,20,28,24,0.92789373799999997,2098,0.38709677399999998,0,0.0,0.29044117600000002,0,0,58.057142859999999,19,2.5143,1
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,4,0,13,87,69,0,13,10,0.826530612,498,1.0,0,0.84782608700000006,0.233333333,3,5,31.733333330000001,7,1.4666999999999999,1
7,2,0,4,21,3,2,4,7,0.66666666699999999,108,1.0,0,0.5,0.428571429,1,1,13.71428571,2,1.0,0
12,1,0,4,41,0,3,1,3,0.76969697000000004,381,1.0,0,0.0,0.81818181800000001,0,0,29.5,3,1.6667000000000001,1
1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
13,4,0,6,72,22,0,6,8,0.89880952400000003,623,0.571428571,2,0.87640449400000009,0.27380952399999997,1,2,45.84615385,1,0.84619999999999995,1
41,2,0,6,60,402,3,3,8,0.88916666700000002,4541,0.93333333299999999,2,0.11627907,0.19166666699999999,1,1,109.0243902,47,5.5853999999999999,1
13,1,0,27,23,68,25,2,12,0.92916666700000006,400,0.40000000000000002,0,0.0,0.70833333300000001,0,0,28.23076923,50,4.5385,1
16,1,0,13,31,76,5,8,13,0.79166666699999999,165,1.0,2,0.0,0.1953125,0,0,8.8125,4,1.3125,0
12,3,0,6,30,30,0,6,8,0.78181818200000008,282,1.0,1,0.77083333300000001,0.47222222200000002,1,1,22.083333329999999,6,2.0832999999999999,0
4,1,0,4,5,0,3,1,4,0.33333333300000001,24,1.0,0,0.0,0.875,0,0,4.75,1,0.75,0
21,4,0,15,76,152,5,14,16,0.83333333300000001,573,0.88888888900000007,2,0.67213114799999996,0.17857142899999998,1,1,25.85714286,23,3.1905000000000001,1
9,3,0,5,18,14,1,4,8,0.8125,90,1.0,1,0.84090909099999989,0.40625,0,0,8.3333333329999988,1,0.77780000000000005,1
14,3,0,7,46,27,0,7,8,0.83760683800000002,372,0.66666666699999999,0,0.73999999999999999,0.21428571399999999,1,1,24.928571430000002,5,1.8571,0
0,1,0,1,0,0,1,0,0,2.0,26,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
7,2,0,3,30,9,0,3,5,1.0625,278,0.375,0,0.64285714299999996,0.55555555600000006,0,0,36.428571429999998,3,1.0,0
6,3,0,4,17,0,0,4,6,0.64000000000000001,131,1.0,0,0.88095238099999995,0.55555555600000006,2,2,20.0,1,0.83330000000000004,0
7,5,0,4,17,0,1,3,5,0.77777777799999992,107,1.0,0,0.84848484800000001,0.47619047600000003,2,5,13.85714286,5,1.2857000000000001,0
1,5,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
18,1,4,14,42,113,7,7,12,0.89075630299999997,356,0.85714285700000004,0,0.0,0.26890756300000002,0,0,18.38888889,11,1.7778,1
12,1,0,19,33,66,13,7,10,1.0454545449999999,261,0.0,0,0.0,0.25925925899999996,0,0,20.583333329999999,8,1.9167000000000001,0
4,4,1,11,20,0,2,9,2,0.0,75,1.0,1,0.93333333299999999,0.4375,2,5,17.5,3,1.5,1
8,4,0,5,39,4,0,5,7,0.71428571400000007,274,1.0,0,0.9176470590000001,0.46875,4,4,32.5,5,1.375,0
22,3,0,14,62,133,10,5,17,0.571428571,625,1.0,0,0.58823529399999996,0.26623376600000004,2,3,27.227272729999999,9,2.8182,0
4,1,1,8,10,0,6,2,4,0.0,51,1.0,0,0.0,0.625,0,0,11.5,1,0.75,0
15,2,0,18,66,77,9,13,2,0.87755101999999996,315,1.0,3,0.56666666700000001,0.222222222,1,1,19.533333330000001,2,0.93330000000000002,0
16,3,1,18,80,86,1,17,11,0.87878787900000011,631,0.90909090900000011,3,0.72549019599999998,0.18888888899999998,2,2,37.75,4,1.1875,1
28,4,5,23,45,348,5,23,28,0.037037037000000002,204,1.0,0,0.56451612900000003,0.079192547000000002,0,0,6.25,4,1.2142999999999999,1
1,1,0,5,1,0,4,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,4,0,13,26,0,6,7,7,0.45833333299999995,198,1.0,2,0.85365853700000005,0.39285714299999996,1,3,26.714285709999999,5,2.5714000000000001,0
3,2,0,3,10,0,2,1,3,0.0,44,1.0,0,0.75,0.55555555600000006,1,1,13.33333333,4,1.6667000000000001,0
4,3,0,6,15,2,0,6,4,0.88888888900000007,85,1.0,0,0.83333333300000001,0.5,0,0,19.5,6,2.0,1
31,1,0,5,70,407,2,3,13,0.90476190499999998,615,0.90476190499999998,2,0.0,0.31612903199999998,0,0,18.161290319999999,11,1.4516,0
3,3,0,2,11,3,1,1,3,2.0,25,0.0,0,0.80000000000000004,0.66666666699999999,2,2,7.3333333329999997,1,0.66669999999999996,0
4,2,0,4,13,0,1,3,4,0.33333333300000001,85,1.0,0,0.75,0.5,0,0,19.75,1,0.75,0
4,5,0,5,7,0,3,2,4,0.0,29,1.0,0,0.95454545499999999,0.625,0,0,6.0,1,0.25,0
28,1,0,34,63,200,29,7,24,0.80555555599999995,528,1.0,2,0.0,0.21938775499999999,0,0,17.571428569999998,8,1.8571,1
6,1,0,3,11,0,0,3,6,0.5,56,1.0,0,0.0,0.375,0,0,8.0,3,1.1667000000000001,0
5,1,0,3,9,0,1,2,5,0.66666666699999999,64,1.0,0,0.0,0.53333333299999997,0,0,11.199999999999999,1,0.80000000000000004,0
3,1,0,7,3,3,2,5,3,2.0,3,0.0,0,0.0,0.47619047600000003,0,0,0.0,1,1.0,0
10,1,28,67,14,35,66,2,10,0.74074074099999998,75,1.0,2,0.0,0.32000000000000001,0,0,6.2000000000000002,3,1.1000000000000001,0
8,5,0,5,26,0,1,4,5,0.571428571,172,1.0,0,0.82352941200000007,0.375,2,5,20.125,4,1.125,0
23,6,0,4,42,185,0,4,15,0.81168831200000002,249,0.85714285700000004,0,0.87209302300000002,0.211180124,1,7,9.5217391300000003,3,1.3913,0
1,1,0,9,1,0,8,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
0,1,0,3,0,0,1,2,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
8,2,1,8,15,20,5,3,7,0.91428571400000003,136,0.40000000000000002,4,0.61538461499999997,0.47619047600000003,1,1,15.375,7,1.5,0
5,4,0,5,21,10,0,5,4,2.0,71,0.0,0,0.95789473700000005,0.53333333299999997,1,1,13.199999999999999,2,1.0,0
21,1,0,2,36,38,2,0,17,0.63181818200000006,620,0.81818181800000001,0,0.0,0.29365079399999999,0,0,28.0,3,0.85709999999999997,1
4,6,0,8,13,6,6,2,4,2.0,44,0.0,0,0.96969696999999999,0.625,2,3,10.0,2,1.0,0
3,2,0,3,31,3,0,3,1,2.0,202,0.0,0,0.88235294099999995,0.66666666699999999,1,2,66.333333330000002,14,5.0,0
14,4,0,25,59,67,3,25,8,0.80000000000000004,304,1.0,5,0.86666666700000006,0.26153846199999997,1,2,20.35714286,4,1.2857000000000001,1
31,5,0,7,51,381,0,7,20,0.91904761900000009,376,1.0,0,0.74358974400000011,0.24193548399999998,2,4,10.677419349999999,4,1.5161,0
3,5,0,10,12,1,6,4,3,2.0,76,0.0,0,0.95348837200000003,0.66666666699999999,1,1,24.333333329999999,4,1.6667000000000001,0
3,1,0,1,5,0,1,0,3,0.0,45,1.0,0,0.0,0.66666666699999999,0,0,13.33333333,2,1.0,0
11,5,0,8,49,21,2,6,9,0.55000000000000004,265,1.0,0,0.89610389599999996,0.36363636399999999,2,4,22.727272729999999,7,1.7273000000000001,0
7,4,0,4,14,15,1,4,5,0.83333333300000001,56,0.66666666699999999,0,0.89473684200000003,0.47619047600000003,1,1,6.5714285710000002,1,0.85709999999999997,0
1,1,0,4,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
45,3,2,25,157,744,4,22,27,0.90209790200000006,1828,0.84615384599999999,2,0.46250000000000002,0.13986013999999999,1,1,39.044444439999999,19,2.2444000000000002,1
3,1,1,1,6,1,1,0,2,0.0,22,1.0,0,0.0,0.66666666699999999,0,0,6.0,1,0.66669999999999996,0
6,3,0,3,32,0,0,3,5,0.59999999999999998,1254,1.0,0,0.88095238099999995,0.55555555600000006,1,1,207.33333330000002,2,1.0,0
5,2,2,3,8,8,2,1,3,0.95833333300000001,101,0.16666666699999999,5,0.80000000000000004,0.625,1,1,18.0,1,0.40000000000000002,0
18,3,0,6,55,79,0,6,15,0.89075630299999997,322,0.85714285700000004,3,0.69811320799999999,0.26890756300000002,1,1,16.11111111,3,1.0,0
2,4,0,2,4,1,0,2,1,2.0,12,0.0,0,0.97142857099999991,0.75,1,1,5.0,1,0.5,0
24,3,0,21,96,246,9,13,20,0.72282608700000006,610,0.875,1,0.56603773600000007,0.15416666699999998,1,1,24.083333329999999,14,2.5417000000000001,0
9,3,0,7,20,12,5,6,9,0.75,75,1.0,0,0.82222222200000006,0.25925925899999996,0,0,7.0,1,0.88890000000000002,0
7,1,0,5,19,21,2,3,7,2.0,105,0.0,0,0.0,0.20000000000000001,1,1,14.0,8,2.4285999999999999,1
120,1,0,365,288,6692,352,30,103,0.97547127,2384,0.594594595,5,0.0,0.090084034000000007,0,0,18.55833333,6,1.4167000000000001,1
7,1,0,2,24,19,1,1,3,0.66666666699999999,373,0.0,0,0.0,0.41666666700000005,0,0,52.142857139999997,6,2.0,0
30,4,0,10,100,271,4,10,16,0.89124668400000007,788,1.0,3,0.73584905700000003,0.21674876800000001,2,2,24.833333329999999,3,1.1667000000000001,1
11,4,0,7,33,37,0,7,8,0.90000000000000002,178,0.428571429,0,0.82758620700000007,0.38636363600000001,2,3,14.545454550000001,4,1.3635999999999999,0
10,1,0,3,13,31,1,2,10,0.70370370400000004,76,1.0,1,0.0,0.375,0,0,6.2999999999999998,2,1.1000000000000001,1
17,4,0,3,58,108,0,3,9,0.95625000000000004,345,0.40000000000000002,1,0.80000000000000004,0.25490196100000001,2,6,18.70588235,4,1.5882000000000001,0
34,3,0,112,112,461,101,13,28,0.803030303,1021,0.5,3,0.49180327899999998,0.12770562800000002,2,6,28.91176471,7,2.2353000000000001,1
22,4,0,7,45,183,0,7,18,0.94957983200000007,307,0.47058823500000002,0,0.69565217400000001,0.38636363600000001,2,3,12.18181818,11,1.5455000000000001,0
8,3,0,10,15,0,6,4,5,0.59523809500000002,110,0.83333333300000001,2,0.83333333300000001,0.571428571,0,0,12.0,2,1.375,0
9,1,0,5,24,4,5,0,3,0.41666666700000005,156,1.0,0,0.0,0.3125,0,0,16.0,6,1.8889,0
11,3,0,9,38,29,0,9,9,0.88888888900000007,260,0.66666666699999999,3,0.80434782599999999,0.22857142899999999,3,3,21.81818182,2,1.0,0
2,2,0,8,26,1,1,7,2,2.0,149,0.0,0,0.95833333300000001,1.0,0,0,73.5,1,0.5,0
6,2,0,7,31,3,1,7,5,0.69999999999999996,123,0.5,1,0.59999999999999998,0.55000000000000004,0,0,19.166666670000001,2,0.83330000000000004,0
20,1,0,5,54,138,1,4,13,0.78947368400000006,703,0.42105263200000004,6,0.0,0.17763157899999998,0,0,33.200000000000003,11,2.2999999999999998,0
8,3,0,5,25,16,1,5,7,0.76190476200000001,152,1.0,0,0.84090909099999989,0.75,0,0,17.625,3,1.375,0
16,4,0,7,38,84,0,7,14,0.94358974400000006,234,0.46153846200000004,0,0.76190476200000001,0.375,2,3,12.8125,6,1.3125,0
27,4,0,13,118,265,0,13,12,0.89560439599999997,1542,1.0,3,0.75,0.177777778,1,1,55.592592590000002,10,2.9630000000000001,1
15,3,15,27,41,57,17,11,13,0.81818181800000001,312,1.0,0,0.72549019599999998,0.45000000000000001,0,0,19.06666667,4,1.1333,0
15,3,0,3,39,41,1,2,14,0.70408163299999993,469,0.78571428599999993,1,0.45454545499999999,0.311111111,1,2,29.333333329999999,1,0.80000000000000004,1
12,3,0,15,47,44,9,8,6,0.78181818200000008,240,0.40000000000000002,1,0.75,0.25454545499999998,1,3,18.583333329999999,6,2.1667000000000001,0
9,2,1,6,50,24,2,4,5,0.84999999999999998,404,1.0,0,0.6875,0.45833333299999995,1,3,43.333333330000002,2,0.66669999999999996,1
5,1,0,11,5,10,7,4,5,2.0,5,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
8,6,0,7,31,16,0,7,4,0.80952380999999995,147,1.0,1,0.96250000000000002,0.35714285700000004,3,9,17.0,2,0.875,1
2,1,0,6,2,1,6,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
48,4,0,25,112,962,8,19,44,0.96504559299999992,837,0.67857142900000011,4,0.62903225799999996,0.15531914900000002,3,3,15.85416667,7,1.375,1
4,1,1,8,26,6,4,4,2,2.0,152,0.0,0,0.0,0.75,0,0,37.0,7,2.25,0
7,1,0,4,24,0,0,4,6,0.56666666700000001,186,1.0,1,0.0,0.61904761899999994,0,0,24.85714286,6,2.2856999999999998,1
1,5,0,1,4,0,0,1,1,2.0,11,0.0,0,1.0,1.0,0,0,9.0,0,0.0,0
1,1,0,36,1,0,35,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,6,0,4,16,0,0,4,3,0.33333333300000001,52,1.0,0,0.97391304299999992,0.75,2,2,11.75,2,1.0,0
5,4,0,1,9,10,1,0,3,0.75,81,1.0,0,0.92452830200000002,0.44,2,2,15.0,5,2.0,0
1,1,0,3,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,6,4,6,3,4,4,2.0,4,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
3,1,0,1,23,1,0,1,3,0.66666666699999999,121,0.66666666699999999,0,0.0,0.66666666699999999,0,0,38.333333330000002,5,1.6667000000000001,0
2,3,0,3,7,1,0,3,2,2.0,25,0.0,0,0.96969696999999999,1.0,0,0,11.5,1,0.5,0
4,1,0,2,7,6,1,1,4,2.0,20,0.0,0,0.0,0.875,0,0,4.0,1,0.75,0
